item,time_ms,fps,detections
9999938_00000_d_0000264_jpg.rf.8c7527445ce7f7346f2d8387393e2730.jpg,290.8890,3.4377,0
9999938_00000_d_0000265_jpg.rf.c7aede6fd7f995b7e12ec7a1cde28d64.jpg,289.8510,3.4500,1
9999938_00000_d_0000266_jpg.rf.0abe5bdc79f329eda72d8d2ac1d979ca.jpg,291.4640,3.4310,0
9999938_00000_d_0000268_jpg.rf.0883e3d40d4509d6728c15c18ef84503.jpg,291.0910,3.4354,0
9999938_00000_d_0000269_jpg.rf.d651aee60f3f4c72be9dc8499210e632.jpg,289.9860,3.4484,0
9999938_00000_d_0000270_jpg.rf.2c0149d0e75d05bd52f78a90606e06d9.jpg,290.0120,3.4481,0
9999938_00000_d_0000271_jpg.rf.3d2d7d2ada91c12efe348b197e504aad.jpg,290.9490,3.4370,0
9999938_00000_d_0000272_jpg.rf.a7403f9e40d34f342521c5a29c1c1834.jpg,290.3850,3.4437,0
9999938_00000_d_0000273_jpg.rf.35667670c0231a6b60afdb0eca443189.jpg,290.4390,3.4431,0
9999938_00000_d_0000274_jpg.rf.3f903fe4742d8ec5064607c6a0d1dc77.jpg,289.9190,3.4492,0
9999938_00000_d_0000275_jpg.rf.6d82db2abc737e020f76ca774f201589.jpg,291.1150,3.4351,0
9999938_00000_d_0000276_jpg.rf.8f517a559b5e86daaa7f0baf3367294f.jpg,289.5780,3.4533,0
9999938_00000_d_0000278_jpg.rf.e5007322e766135af65048b6e263e04f.jpg,290.0630,3.4475,0
9999938_00000_d_0000279_jpg.rf.5dc5c06b201792c9dfd5c4cb57aa0063.jpg,290.6870,3.4401,0
9999938_00000_d_0000280_jpg.rf.204ea599040b3e1ae9dcc91ef042c48b.jpg,290.4190,3.4433,0
9999938_00000_d_0000282_jpg.rf.62ad41345a499d0908610ccb0777afa3.jpg,290.2420,3.4454,0
9999938_00000_d_0000283_jpg.rf.acda820d5d5968c88c2d8265ca1df0aa.jpg,290.4390,3.4431,0
9999938_00000_d_0000285_jpg.rf.d67c980548f49148584e973e642adc3a.jpg,290.5680,3.4415,0
9999938_00000_d_0000286_jpg.rf.77ed032a306157065220f737c2d122ee.jpg,290.2220,3.4456,0
9999938_00000_d_0000290_jpg.rf.89875ff8d6a8b094b75bbb7a87710332.jpg,290.0020,3.4483,0
9999938_00000_d_0000291_jpg.rf.2695f9ef4e713b3a0899cf8faec7b2aa.jpg,291.3980,3.4317,0
9999938_00000_d_0000292_jpg.rf.5d1cade36ff3a4ee28462aca04620e3e.jpg,289.2830,3.4568,0
9999938_00000_d_0000293_jpg.rf.993d878d332545d88173f27647dc7a8d.jpg,289.7050,3.4518,0
9999938_00000_d_0000294_jpg.rf.755e7c020d6b89ba87f4fb90eeb8af47.jpg,291.0620,3.4357,0
9999938_00000_d_0000295_jpg.rf.70e6f906c94b314a1bb30d2f2937a175.jpg,289.6900,3.4520,0
9999938_00000_d_0000296_jpg.rf.eaf42c9cbc693ee0edf98643fef7ad13.jpg,289.0300,3.4598,0
9999938_00000_d_0000297_jpg.rf.ccd65312022b0c916499d16b460629fc.jpg,290.1310,3.4467,1
9999938_00000_d_0000298_jpg.rf.23fe88361ecaac67d6dc8abffbad774d.jpg,291.4930,3.4306,0
9999938_00000_d_0000299_jpg.rf.27d18abd2c29fc1d4779773680da656d.jpg,289.7350,3.4514,0
9999938_00000_d_0000300_jpg.rf.082e3121e4bea10475d0ad2567a02170.jpg,289.7110,3.4517,0
9999938_00000_d_0000301_jpg.rf.a4c8d5f729e1dd99997ced7ff2843676.jpg,291.6600,3.4286,2
9999938_00000_d_0000302_jpg.rf.afb3dd7c7371f365a0c0d42d0eb80aba.jpg,289.3260,3.4563,3
9999938_00000_d_0000303_jpg.rf.a253eaae3519a9991f9a1fb1e7298e9e.jpg,289.3180,3.4564,3
9999938_00000_d_0000304_jpg.rf.5ac01e64022aaf94791a8a7e1603977c.jpg,289.5800,3.4533,1
9999938_00000_d_0000305_jpg.rf.f77b85ff96ea59afbcf8eb8256c55405.jpg,292.1850,3.4225,0
9999938_00000_d_0000306_jpg.rf.c7a902372c493cb5d8a6e6cee650102b.jpg,289.7390,3.4514,0
9999938_00000_d_0000307_jpg.rf.a0d3997476c912ed30ebce572f97fbc3.jpg,290.3520,3.4441,0
9999938_00000_d_0000308_jpg.rf.6e65bb7c198d44ce4cab8ade0a18efc4.jpg,291.1820,3.4343,0
9999938_00000_d_0000309_jpg.rf.189b8080c70da9d8d40f5e336f0651b1.jpg,290.6020,3.4411,0
9999938_00000_d_0000310_jpg.rf.118bd6e03a45bc9a2ffd738d8f37f814.jpg,289.5490,3.4536,0
9999938_00000_d_0000311_jpg.rf.3cee59da6093491b1f42baef205f49cc.jpg,290.7340,3.4396,0
9999938_00000_d_0000312_jpg.rf.dddb671dd9473ec94d9464140ed52d05.jpg,289.8990,3.4495,0
9999938_00000_d_0000313_jpg.rf.3d27b035a294b8ebe9123d988df64eee.jpg,289.9580,3.4488,0
9999938_00000_d_0000314_jpg.rf.a84b45e2e460085c05ccbd39a236bf55.jpg,289.6900,3.4520,1
9999938_00000_d_0000315_jpg.rf.05b5dcb67f0f6c77d49920a4cc35b49d.jpg,289.5240,3.4539,0
9999938_00000_d_0000316_jpg.rf.9ad88ab8add67bcb0959ff97cf4b7f64.jpg,289.2940,3.4567,0
9999938_00000_d_0000317_jpg.rf.78524551b9f8024d8c868f5d92cd3822.jpg,289.2570,3.4571,0
9999938_00000_d_0000318_jpg.rf.42864b0844b4fad9cecf30824528c379.jpg,290.2580,3.4452,0
9999938_00000_d_0000319_jpg.rf.7e4bda34e6733b1a0a56cc47e7f54898.jpg,288.5170,3.4660,0
9999938_00000_d_0000320_jpg.rf.01b90bfc09a4cd777dbe4bcce5ca9994.jpg,289.3610,3.4559,0
9999938_00000_d_0000321_jpg.rf.2ccda6d5b49371173539cb02f8539e1e.jpg,290.0240,3.4480,0
9999938_00000_d_0000323_jpg.rf.e608e354e1d69b5caf6639f5ced46306.jpg,289.0770,3.4593,0
9999938_00000_d_0000324_jpg.rf.6adbd4f21f0e71c8b8298c7bb95fd109.jpg,288.8500,3.4620,0
9999938_00000_d_0000325_jpg.rf.37c416c621b76bfc295780c1020c8565.jpg,288.6510,3.4644,2
9999938_00000_d_0000326_jpg.rf.de33f088d4321f9eedb035ad1bcce895.jpg,290.5950,3.4412,2
9999938_00000_d_0000327_jpg.rf.742f02aae20c65ebc044a9c81fd1e396.jpg,288.9010,3.4614,1
9999938_00000_d_0000328_jpg.rf.73b692521ea65e47bb8d438e11e1688b.jpg,290.7420,3.4395,1
9999938_00000_d_0000329_jpg.rf.71d7d006462f3d0153de23a79d57429f.jpg,290.1200,3.4468,1
9999938_00000_d_0000330_jpg.rf.96f0862c90e3cdbd58d95bb161ff0f8d.jpg,289.8540,3.4500,0
9999938_00000_d_0000331_jpg.rf.633a2596d565a8905e5b82618f440456.jpg,289.5120,3.4541,0
9999938_00000_d_0000332_jpg.rf.38e949914059f2a3b43fa9a27ff498be.jpg,289.6360,3.4526,1
9999938_00000_d_0000333_jpg.rf.18909b93c9c835cc79132385fec88563.jpg,290.3570,3.4440,0
9999938_00000_d_0000334_jpg.rf.b8dbbbeace5c4e2496115ffd5a112982.jpg,289.5820,3.4533,0
9999938_00000_d_0000335_jpg.rf.4f0d23de1f081831c8ecdc4504ace341.jpg,289.4290,3.4551,0
9999938_00000_d_0000336_jpg.rf.e36c0382a46be47578a075a0468d29b9.jpg,290.2200,3.4457,0
9999938_00000_d_0000337_jpg.rf.2a81b3843eeed682b3f1a076567432f5.jpg,289.4680,3.4546,0
9999938_00000_d_0000338_jpg.rf.a96164c9cf60c129ae6bf856048c8214.jpg,289.4460,3.4549,0
9999938_00000_d_0000339_jpg.rf.88e6fe78df8f143ea22cb25e36d99199.jpg,290.6350,3.4407,0
9999938_00000_d_0000340_jpg.rf.e3aea99665020ea7423fd26e614be990.jpg,289.6650,3.4523,0
9999938_00000_d_0000341_jpg.rf.97eb535acb116cbb03ad61b42f453cb1.jpg,289.9240,3.4492,0
9999938_00000_d_0000342_jpg.rf.ea61909e19f74f873bb6fcd212332750.jpg,289.5050,3.4542,1
9999938_00000_d_0000343_jpg.rf.83c63b49987e5c8cd6bcef3cb920f246.jpg,290.1700,3.4463,1
9999938_00000_d_0000344_jpg.rf.1395cfd721eee0c4cf92d5d54ee4577b.jpg,288.9610,3.4607,1
9999938_00000_d_0000345_jpg.rf.8885bc10690f16810cb29d0a7b566129.jpg,288.7760,3.4629,1
9999938_00000_d_0000346_jpg.rf.67f361a6867833c104da2189b1e27289.jpg,291.4790,3.4308,0
9999938_00000_d_0000347_jpg.rf.03b43312bf00a2acee5c1b3d6d14a60c.jpg,289.5010,3.4542,1
9999938_00000_d_0000348_jpg.rf.44a0de7bd240da95c01ab0ed9c23609c.jpg,289.7020,3.4518,0
9999938_00000_d_0000349_jpg.rf.2fccab912a91f64f7e80ff2a19458750.jpg,289.6130,3.4529,1
9999938_00000_d_0000350_jpg.rf.7f216c66ba9e58c287af8ab8ac440305.jpg,290.2180,3.4457,0
9999938_00000_d_0000351_jpg.rf.1b06572edce43f6817f162097aead19f.jpg,288.4280,3.4671,0
9999938_00000_d_0000352_jpg.rf.8cfa8c89db0ad170a607004b63441ad3.jpg,288.4230,3.4671,1
9999938_00000_d_0000353_jpg.rf.8a16aa89dc540d3f6dbd337cb1b258ab.jpg,289.6880,3.4520,0
9999938_00000_d_0000354_jpg.rf.7ff298019e5224f699d75b65b506f8c8.jpg,289.3520,3.4560,0
9999938_00000_d_0000355_jpg.rf.0948ad3a94d79ed2b2176d2e38c8d104.jpg,289.1770,3.4581,0
9999938_00000_d_0000356_jpg.rf.8769738db28852ce061f3383ec492250.jpg,289.7810,3.4509,0
9999938_00000_d_0000357_jpg.rf.d7594ffaa05a9d30b215f048f73df0b1.jpg,289.3810,3.4557,0
9999938_00000_d_0000358_jpg.rf.c7ac46fbfad9aae925ddb0baeee9225e.jpg,288.8780,3.4617,0
9999938_00000_d_0000359_jpg.rf.17a2f2ebb3d47d5b366eee47db556698.jpg,288.5330,3.4658,0
9999938_00000_d_0000360_jpg.rf.10e5f046e9db6d0d27b2ec983ec0a005.jpg,290.4730,3.4427,0
9999938_00000_d_0000363_jpg.rf.a566eaf98ec9cb97c2ac0aab245bf9e6.jpg,289.1290,3.4587,0
9999938_00000_d_0000364_jpg.rf.3e9cd0fa1332073bdc54fd85b3323e80.jpg,289.4100,3.4553,0
9999938_00000_d_0000367_jpg.rf.b9f88385821385ea6d922b6bf05d330f.jpg,289.9440,3.4489,0
9999938_00000_d_0000369_jpg.rf.2c3670e13940d1dd693573f2e72257e7.jpg,290.5600,3.4416,0
9999938_00000_d_0000372_jpg.rf.89631de5992e5456d3d0c7f42ab8a1aa.jpg,289.6910,3.4520,0
9999938_00000_d_0000374_jpg.rf.c2f999832d839c2c00170aca34974608.jpg,290.1900,3.4460,0
9999941_00000_d_0000001_jpg.rf.91ec8716a7a2a9bd682a649ae5250fc7.jpg,290.7780,3.4390,0
9999941_00000_d_0000002_jpg.rf.e97b3079bd1daae769fa503628050fdf.jpg,290.5310,3.4420,0
9999941_00000_d_0000003_jpg.rf.4399e3992c8605ff73d42f75fe1fb710.jpg,290.1430,3.4466,0
9999941_00000_d_0000004_jpg.rf.c1e8c33a785dc7f4950788fead185861.jpg,290.7380,3.4395,0
9999941_00000_d_0000005_jpg.rf.5acf2467eab9f4f67c3d2f5b0ecdeca4.jpg,290.0470,3.4477,0
9999941_00000_d_0000006_jpg.rf.5e25c205e9d6cdd2f357d9c70d9dd1a1.jpg,290.1670,3.4463,0
9999941_00000_d_0000007_jpg.rf.ae920d2899f3ae81910b9ffac6026d7c.jpg,290.4930,3.4424,0
9999941_00000_d_0000008_jpg.rf.7b0092302ef60d6d68b255bfc11d3636.jpg,290.3430,3.4442,0
9999941_00000_d_0000009_jpg.rf.11b2e181d9784dd77403604fda905155.jpg,289.4450,3.4549,0
9999941_00000_d_0000010_jpg.rf.6a78b5c649921e0e07db632f13dfd78f.jpg,288.6100,3.4649,0
9999941_00000_d_0000011_jpg.rf.a2ef97e66a334713eab2f92748dd5c94.jpg,290.3070,3.4446,0
9999941_00000_d_0000012_jpg.rf.c3e8df0e94f2fb144d6c6af14323409b.jpg,289.0180,3.4600,0
9999941_00000_d_0000013_jpg.rf.2d6112396703b2e1c3263f4438651b6b.jpg,288.6880,3.4639,0
9999941_00000_d_0000014_jpg.rf.ca2dff7715e9c872b2a763d611328983.jpg,290.3760,3.4438,0
9999941_00000_d_0000015_jpg.rf.d9ee2f611236d5c8ddb45fc1935ff4da.jpg,288.8160,3.4624,0
9999941_00000_d_0000016_jpg.rf.65398cd54fcf7eb6c24186dfc3cd94aa.jpg,289.8240,3.4504,3
9999941_00000_d_0000017_jpg.rf.b6b1c7e5abacaa85f9b200699e637f6a.jpg,288.9080,3.4613,0
9999941_00000_d_0000018_jpg.rf.83a9ea9054405606cf2f517696267660.jpg,290.1920,3.4460,0
9999941_00000_d_0000019_jpg.rf.d2ce9500bf22d01ee808de7951b2cd97.jpg,290.1000,3.4471,0
9999941_00000_d_0000020_jpg.rf.3d092532e41fb638125d957305861986.jpg,290.0810,3.4473,0
9999941_00000_d_0000021_jpg.rf.283f2972729e0948310b4d6bd3856b29.jpg,290.1120,3.4469,0
9999941_00000_d_0000022_jpg.rf.cd073118a1bd3272671cf9672ffe380f.jpg,289.7390,3.4514,0
9999941_00000_d_0000023_jpg.rf.e9823e1c25a70fb8e31d070aecebc79b.jpg,289.3710,3.4558,0
9999941_00000_d_0000024_jpg.rf.788baa1b9702b022f849815939d27016.jpg,290.6610,3.4404,0
9999941_00000_d_0000025_jpg.rf.b19085fcce1d270d733325051f70a264.jpg,289.6770,3.4521,0
9999941_00000_d_0000026_jpg.rf.6bcbdbc2924a032c3fd11efe02a697b7.jpg,289.4800,3.4545,0
9999941_00000_d_0000027_jpg.rf.8c97440743b9e8d92cdbfec6d2b6d970.jpg,289.5430,3.4537,0
9999941_00000_d_0000028_jpg.rf.1d7da1859ab469c162b76760d6186628.jpg,290.9250,3.4373,0
9999941_00000_d_0000029_jpg.rf.7c299e40a4c88f121b43061a9c98c6f2.jpg,289.4370,3.4550,0
9999941_00000_d_0000030_jpg.rf.d9e2e1d30b731db01967cb9b63fd6a1e.jpg,288.9710,3.4606,0
9999941_00000_d_0000031_jpg.rf.344f0f1596e443f8d0642eab40909c9d.jpg,290.2850,3.4449,0
9999941_00000_d_0000032_jpg.rf.0ff15d9b747fb18fcaf4164c6ab60e21.jpg,290.1900,3.4460,1
9999941_00000_d_0000033_jpg.rf.99589c7a06000146e73b7e2731b56913.jpg,289.3280,3.4563,1
9999941_00000_d_0000034_jpg.rf.e866137d772a13a8d2765f5b2b1c759e.jpg,289.8010,3.4506,0
9999941_00000_d_0000035_jpg.rf.b4254dd94e8199c8e7ce56b31cec95e2.jpg,290.4930,3.4424,0
9999944_00000_d_0000003_jpg.rf.2e2ee79326ab83ea446d04a36a1b2e06.jpg,289.3880,3.4556,8
9999944_00000_d_0000004_jpg.rf.208299e9878e1beb58c3ef687a97d1a4.jpg,289.0500,3.4596,6
9999947_00000_d_0000001_jpg.rf.bd11a92753b12dd8a183a4c2bf040fce.jpg,290.4090,3.4434,11
9999947_00000_d_0000002_jpg.rf.47dbcf1f4bb9fdff68f274fff1bc2df2.jpg,289.4660,3.4546,8
9999947_00000_d_0000003_jpg.rf.00fe0776f87f865332a09e0d1fa657ae.jpg,289.6240,3.4528,20
9999947_00000_d_0000004_jpg.rf.7dc8829a256c5ca7e51addaa9293bc5a.jpg,290.8860,3.4378,25
9999947_00000_d_0000005_jpg.rf.db4b3d6cef8b16620543daa1e8b45bcc.jpg,289.2520,3.4572,20
9999947_00000_d_0000006_jpg.rf.39f4a78643c930ecce83d380315ac610.jpg,289.4080,3.4553,10
9999947_00000_d_0000007_jpg.rf.2a178e82b667a9236bcce4ed10c4bcbc.jpg,288.9490,3.4608,15
9999947_00000_d_0000008_jpg.rf.b3fe15f464c9a4ccbc2f9959dfe238ad.jpg,290.5470,3.4418,48
9999947_00000_d_0000009_jpg.rf.88a808bf37079e841da7e3f9e6ba1b88.jpg,289.7340,3.4514,6
9999947_00000_d_0000010_jpg.rf.ec0d79c4e88ec78d54d496bcc07f5e07.jpg,289.4720,3.4546,6
9999947_00000_d_0000011_jpg.rf.ba41d34ce0d53ab793afb3583800825c.jpg,290.9990,3.4364,14
9999947_00000_d_0000012_jpg.rf.2fca8c8994ba635c1bdf182f4f75630d.jpg,289.6110,3.4529,6
9999947_00000_d_0000013_jpg.rf.14124c5be67669abf9bd620fb949381a.jpg,289.8090,3.4505,14
9999947_00000_d_0000014_jpg.rf.059e883ca48ad7780852ff0690c78a9a.jpg,289.6410,3.4525,15
9999947_00000_d_0000015_jpg.rf.7291e13013cb750134702a7baca5d386.jpg,291.4520,3.4311,9
9999947_00000_d_0000016_jpg.rf.ce2a149894b698a75eba2002dd890675.jpg,289.6330,3.4526,15
9999947_00000_d_0000017_jpg.rf.2da7c2b9a8970af2bfa2d3fe0d776993.jpg,289.3030,3.4566,11
9999947_00000_d_0000018_jpg.rf.df916cecaec8d212c8844abacf49ff90.jpg,290.8290,3.4384,3
9999947_00000_d_0000019_jpg.rf.bbec37c94931c4e5bf8b67747b29d89b.jpg,288.9900,3.4603,21
9999947_00000_d_0000020_jpg.rf.19e280061344e561d9701652abc96f78.jpg,289.4420,3.4549,14
9999947_00000_d_0000021_jpg.rf.84b6ec13bb60da0145f7d4069c72c72f.jpg,289.7330,3.4515,8
9999947_00000_d_0000022_jpg.rf.d0223cc3c5cf3e12fb1a6228b2f80e45.jpg,290.0470,3.4477,14
9999947_00000_d_0000023_jpg.rf.e3df06e8ff23b801463f96b4f8ca5c87.jpg,289.6210,3.4528,12
9999947_00000_d_0000024_jpg.rf.816e62a6deac6c08c3e3a2af6076cf9f.jpg,289.4210,3.4552,12
9999947_00000_d_0000025_jpg.rf.46628f473d3348fc9896a9837580eb9f.jpg,290.1790,3.4461,17
9999947_00000_d_0000026_jpg.rf.d222646c6a5e9455f358e8a9d2f63044.jpg,289.0070,3.4601,12
9999947_00000_d_0000027_jpg.rf.5353da52c566a76c21c60371c79a6481.jpg,289.6420,3.4525,20
9999952_00000_d_0000001_jpg.rf.15e2921401d1071381c95483191d3d0e.jpg,291.1230,3.4350,3
9999952_00000_d_0000002_jpg.rf.47971f9d57980d62750af40513f78981.jpg,290.2370,3.4455,0
9999952_00000_d_0000003_jpg.rf.ac984ee9b52cf8b21e0f81a232ac340f.jpg,289.8270,3.4503,0
9999952_00000_d_0000004_jpg.rf.f492cf6262479a5e3882a8e6dca500d7.jpg,289.9090,3.4494,0
9999952_00000_d_0000005_jpg.rf.20bb2575df228ae89a8c8aeb00778e2e.jpg,291.4140,3.4315,0
9999952_00000_d_0000008_jpg.rf.b60f438c535908ab75da45af870ddf23.jpg,292.6080,3.4175,0
9999952_00000_d_0000009_jpg.rf.afd6f3a7685f9a7900865201a8f19517.jpg,290.0960,3.4471,0
9999952_00000_d_0000010_jpg.rf.fa473a89d560fb7ee4733bde27a3163c.jpg,291.2680,3.4333,3
9999952_00000_d_0000011_jpg.rf.f5fcf57000506a09cd795ae59791f189.jpg,290.2490,3.4453,3
9999952_00000_d_0000012_jpg.rf.89fad228a3622e860e4054e5dd017a9c.jpg,289.9050,3.4494,2
9999952_00000_d_0000013_jpg.rf.22a39ef8cc2b36dfc5d58da5ea5f04ab.jpg,291.2430,3.4336,0
9999952_00000_d_0000014_jpg.rf.5f8b204d9584189fec5a24aca1c74d54.jpg,290.4550,3.4429,3
9999952_00000_d_0000015_jpg.rf.e8fdce68fc8604c8d419571b44b3d148.jpg,288.9770,3.4605,3
9999952_00000_d_0000016_jpg.rf.c07f23dabaa71a57d57003bb03294d21.jpg,289.4530,3.4548,0
9999952_00000_d_0000017_jpg.rf.5985a3fd80db13e7b80955b6b174a620.jpg,290.6110,3.4410,0
9999952_00000_d_0000018_jpg.rf.1884e6aab1e51df79d678c2da560b744.jpg,289.5930,3.4531,0
9999952_00000_d_0000019_jpg.rf.aa319d4205ece59c52fa8764053c228c.jpg,289.2910,3.4567,0
9999952_00000_d_0000020_jpg.rf.826d5b0a2abda1007b152a2be74f5a68.jpg,290.6200,3.4409,0
9999952_00000_d_0000022_jpg.rf.bd70490992ec8407b33fa82c544bb139.jpg,289.2460,3.4573,0
9999952_00000_d_0000023_jpg.rf.dfe01730ccca0793cfdd375dbb4c3f4b.jpg,289.1060,3.4589,0
9999952_00000_d_0000024_jpg.rf.1063674005ad7d39f78f4db33e16d413.jpg,289.0300,3.4598,0
9999952_00000_d_0000025_jpg.rf.d856f5ac03e0c912fd1f5c375bf2e801.jpg,290.4340,3.4431,0
9999952_00000_d_0000026_jpg.rf.4ab65d33846e68bce3a9e5de82ff3b8a.jpg,289.4640,3.4547,0
9999952_00000_d_0000027_jpg.rf.1ae172415ce95c8fc6094dd187793572.jpg,289.8540,3.4500,1
9999952_00000_d_0000030_jpg.rf.1d32247f3786d2feb1696f40219dbccf.jpg,290.3780,3.4438,0
9999952_00000_d_0000031_jpg.rf.93ea8f71bf840ab3ea428945b075fd9a.jpg,291.3340,3.4325,0
9999952_00000_d_0000032_jpg.rf.9f04824170287368dd63b80b26074204.jpg,289.5610,3.4535,0
9999952_00000_d_0000033_jpg.rf.edc5e39fd5411ced4d79d9686672d783.jpg,289.7890,3.4508,0
9999952_00000_d_0000034_jpg.rf.4c26674b9c199db611bc98345c746b2b.jpg,289.1320,3.4586,0
9999952_00000_d_0000036_jpg.rf.7d77fc0a95d79cbd775d4a3b600fc0a7.jpg,289.5990,3.4531,0
9999952_00000_d_0000037_jpg.rf.3d8fe35e7e942137fd839acdafdd9f79.jpg,289.6170,3.4528,0
9999952_00000_d_0000038_jpg.rf.b16bed2b62896aba7e7e6e5eeaf831a3.jpg,290.8080,3.4387,0
9999952_00000_d_0000039_jpg.rf.a1f92f82b2bb1e283750952c18642a7d.jpg,289.6120,3.4529,0
9999952_00000_d_0000041_jpg.rf.bc0a9aa6dbcecd8c7ff67834c967deb1.jpg,289.4930,3.4543,0
9999952_00000_d_0000043_jpg.rf.7e98d8ec471de5a63b26f8dea96db7ed.jpg,291.0540,3.4358,0
9999952_00000_d_0000048_jpg.rf.9b31e7aeb605c700550c08b6faf62234.jpg,290.0150,3.4481,0
9999952_00000_d_0000049_jpg.rf.879a43999106a609301c8e9aae8ddf55.jpg,290.0230,3.4480,2
9999952_00000_d_0000050_jpg.rf.d3a2abb18c2af81dc6342920bd0f07e9.jpg,290.3330,3.4443,0
9999952_00000_d_0000051_jpg.rf.610aa153ceea41b204de0f0e933076a5.jpg,291.5980,3.4294,0
9999952_00000_d_0000052_jpg.rf.6669560250a86d1aac56818db06f1daf.jpg,290.4630,3.4428,0
9999952_00000_d_0000056_jpg.rf.792ecfbcb1f4bfd6152a1d97f9c4e761.jpg,290.0670,3.4475,0
9999952_00000_d_0000057_jpg.rf.07540c2a7cb00f78aa5e039eb4ad6adf.jpg,291.1940,3.4341,0
9999952_00000_d_0000058_jpg.rf.0e5b51aa856e61aad633691436aae1df.jpg,289.3480,3.4560,0
9999952_00000_d_0000060_jpg.rf.a304eb2bb07b126c39c7b98817a805bd.jpg,289.2910,3.4567,0
9999952_00000_d_0000061_jpg.rf.8cafdca9398eadec40d56174c8146947.jpg,290.3400,3.4442,0
9999952_00000_d_0000062_jpg.rf.27fd1276badd80d103ad339aebae44b3.jpg,289.7100,3.4517,0
9999952_00000_d_0000064_jpg.rf.30f6d691b9a5adc8bfe00967776a5c7d.jpg,289.4700,3.4546,0
9999952_00000_d_0000066_jpg.rf.a570aec9f0ccc99278f205042debbcf4.jpg,289.4790,3.4545,0
9999952_00000_d_0000067_jpg.rf.60066917a434a258f20abd19cbafe38e.jpg,290.6260,3.4408,0
9999952_00000_d_0000068_jpg.rf.ab31a5537ccfa0db451916f00a5aa478.jpg,290.0910,3.4472,0
9999952_00000_d_0000069_jpg.rf.d590d2508e13b2a4e33b645c406d2830.jpg,290.2290,3.4456,0
9999952_00000_d_0000071_jpg.rf.cf1d5fb1f349362c79fbc6fd612c1e94.jpg,291.1990,3.4341,2
9999952_00000_d_0000072_jpg.rf.37e693e1d1e914135204a8930cc3c897.jpg,289.6100,3.4529,1
9999952_00000_d_0000073_jpg.rf.9689b64a62714f9883b45768907ce9fd.jpg,289.7600,3.4511,1
9999952_00000_d_0000079_jpg.rf.6d85a558bb4344c56b8ac5fc8d8344c3.jpg,290.8490,3.4382,0
9999952_00000_d_0000080_jpg.rf.c5fe76dbbae896ca92a9af29b564ec1d.jpg,291.8780,3.4261,0
9999952_00000_d_0000084_jpg.rf.4704ffd5bbd0599d167c4f946ee2976f.jpg,290.0410,3.4478,0
9999952_00000_d_0000088_jpg.rf.4a35ed066397d8b002e13076d129229e.jpg,289.7140,3.4517,0
9999952_00000_d_0000089_jpg.rf.c7e63d7d341b31f3c907c3122116c4a7.jpg,291.2640,3.4333,0
9999952_00000_d_0000092_jpg.rf.21bb11a868c87d631ede1349e7187895.jpg,289.8770,3.4497,0
9999952_00000_d_0000094_jpg.rf.b494a57108c960c51bf1c8b170928840.jpg,290.3760,3.4438,0
9999952_00000_d_0000095_jpg.rf.e4e27950e4ddf92630dba506a4afccb1.jpg,291.3250,3.4326,0
9999952_00000_d_0000096_jpg.rf.41ff23af059c76e7d32563b044ec17a3.jpg,290.2140,3.4457,0
9999952_00000_d_0000098_jpg.rf.cb360101419d45b2b108b8309e9aa20c.jpg,290.4380,3.4431,0
9999952_00000_d_0000101_jpg.rf.a82042959029e666007506261c47ac61.jpg,289.9090,3.4494,0
9999952_00000_d_0000102_jpg.rf.d446b41ecb929efd188a6bdfa9cede1f.jpg,290.8590,3.4381,0
9999952_00000_d_0000103_jpg.rf.194969be6a5df5e2eaeaa5ca6e580553.jpg,290.1800,3.4461,1
9999952_00000_d_0000104_jpg.rf.72da879055b00d12dc9a218c8619e005.jpg,290.3230,3.4444,0
9999952_00000_d_0000105_jpg.rf.7d957c7044335be981d8df17e3b2c865.jpg,291.2870,3.4330,0
9999952_00000_d_0000107_jpg.rf.55b9bac132eea4d26d89c06bf6fa27ed.jpg,290.5490,3.4418,0
9999952_00000_d_0000110_jpg.rf.d803288dcf7a307b41009509d5000b18.jpg,289.8740,3.4498,0
9999952_00000_d_0000111_jpg.rf.6088e63ebd59ff14d580f4cdac2007d1.jpg,289.9050,3.4494,0
9999952_00000_d_0000112_jpg.rf.ad844ebee397dae05bdb23c303c8f5bf.jpg,291.8570,3.4263,0
9999952_00000_d_0000115_jpg.rf.aa87259da4da2458971dc09f29366594.jpg,289.6260,3.4527,0
9999952_00000_d_0000116_jpg.rf.f062ca7933890387814ce621bcd4dfd3.jpg,289.1820,3.4580,1
9999952_00000_d_0000117_jpg.rf.12a256c33e642069ba74ddbb7fe5de16.jpg,291.5150,3.4304,0
9999952_00000_d_0000118_jpg.rf.6ff47a2b1be144c4b1ba1523ba5113c1.jpg,291.8450,3.4265,1
9999952_00000_d_0000119_jpg.rf.dfa939c046e3830bf56933db6bcd1bac.jpg,290.5170,3.4421,0
9999952_00000_d_0000120_jpg.rf.a5132eeae608a6641753a158e0abad42.jpg,290.8820,3.4378,0
9999952_00000_d_0000121_jpg.rf.d16105dac9ab288347d6fded63c3fed8.jpg,290.6440,3.4406,0
9999952_00000_d_0000122_jpg.rf.cf1cae69418b74e15be7c4fd27c57222.jpg,290.4750,3.4426,0
9999952_00000_d_0000124_jpg.rf.c553c74d7446c41a4164cfccdb85823f.jpg,290.5450,3.4418,1
